Frequency (Hz)	Level (dB)
1057.861328	-59.110252
1058.105469	-58.690632
1058.349609	-56.398979
1058.593750	-57.283508
1058.837891	-56.482426
1059.082031	-57.455742
1059.326172	-59.496380
1059.570313	-58.524761
1059.814453	-58.253487
1060.058594	-59.720875
1060.302734	-56.568737
1060.546875	-57.075005
1060.791016	-56.609184
1061.035156	-56.150791
1061.279297	-56.827946
1061.523438	-51.150578
1061.767578	-50.906998
1062.011719	-54.951206
1062.255859	-51.839088
1062.500000	-52.753544
1062.744141	-55.123814
1062.988281	-56.472691
1063.232422	-57.813133
1063.476563	-57.720913
1063.720703	-56.901062
1063.964844	-56.851151
1064.208984	-55.099552
1064.453125	-54.415482
1064.697266	-56.146824
1064.941406	-55.481842
1065.185547	-56.022823
1065.429688	-55.771954
1065.673828	-54.944729
1065.917969	-56.700413
1066.162109	-57.799091
1066.406250	-56.507847
1066.650391	-56.628159
1066.894531	-54.902195
1067.138672	-55.006767
1067.382813	-57.445747
1067.626953	-55.189541
1067.871094	-54.230904
1068.115234	-55.548271
1068.359375	-54.620232
1068.603516	-55.718147
1068.847656	-57.132420
1069.091797	-56.782986
1069.335938	-57.446373
1069.580078	-56.808506
1069.824219	-56.212811
1070.068359	-58.375481
1070.312500	-56.604183
1070.556641	-55.704498
1070.800781	-57.281178
1071.044922	-57.854965
1071.289063	-58.479206
1071.533203	-58.754433
1071.777344	-56.416840
1072.021484	-56.827286
1072.265625	-56.478859
1072.509766	-54.119122
1072.753906	-56.146366
1072.998047	-56.611927
1073.242188	-55.986866
1073.486328	-57.098682
1073.730469	-56.647293
1073.974609	-57.262199
1074.218750	-58.173466
1074.462891	-55.712761
1074.707031	-56.804539
1074.951172	-57.844406
1075.195313	-57.385612
1075.439453	-57.715225
1075.683594	-57.929192
1075.927734	-57.528564
1076.171875	-57.733070
1076.416016	-55.970852
1076.660156	-56.135925
1076.904297	-56.747017
1077.148438	-56.152996
1077.392578	-57.073002
1077.636719	-56.113716
1077.880859	-56.184612
1078.125000	-58.378071
1078.369141	-57.774841
1078.613281	-54.841290
1078.857422	-57.625946
1079.101563	-57.287464
1079.345703	-57.397331
1079.589844	-58.895584
1079.833984	-57.319679
1080.078125	-57.061161
1080.322266	-58.760021
1080.566406	-55.605976
1080.810547	-56.993439
1081.054688	-57.717331
1081.298828	-56.793037
1081.542969	-55.202778
1081.787109	-55.835705
1082.031250	-56.737164
1082.275391	-56.783497
1082.519531	-56.101376
1082.763672	-56.602058
1083.007813	-57.908207
1083.251953	-57.126751
1083.496094	-58.287758
1083.740234	-59.292667
1083.984375	-57.610428
1084.228516	-58.348183
1084.472656	-57.417881
1084.716797	-55.398582
1084.960938	-58.484650
1085.205078	-57.058758
1085.449219	-59.319973
1085.693359	-59.104801
1085.937500	-57.129906
1086.181641	-57.957401
1086.425781	-59.767822
1086.669922	-55.509750
1086.914063	-58.433521
1087.158203	-59.933716
1087.402344	-60.336037
1087.646484	-59.249123
1087.890625	-58.877304
1088.134766	-57.526138
1088.378906	-60.280727
1088.623047	-55.781773
1088.867188	-56.293674
1089.111328	-57.413723
1089.355469	-57.982452
1089.599609	-58.581234
1089.843750	-57.519905
1090.087891	-56.280807
1090.332031	-59.411942
1090.576172	-56.336849
1090.820313	-53.965172
1091.064453	-57.248020
1091.308594	-57.642227
1091.552734	-58.086861
1091.796875	-57.635361
1092.041016	-57.450298
1092.285156	-59.189133
1092.529297	-58.965168
1092.773438	-54.732487
1093.017578	-57.409309
1093.261719	-57.435390
1093.505859	-57.667858
1093.750000	-56.235115
1093.994141	-53.967079
1094.238281	-53.374104
1094.482422	-55.748955
1094.726563	-53.528351
1094.970703	-55.405392
1095.214844	-58.292847
1095.458984	-55.669926
1095.703125	-54.543278
1095.947266	-56.839596
1096.191406	-56.748959
1096.435547	-58.021637
1096.679688	-54.409126
1096.923828	-53.624695
1097.167969	-55.489109
1097.412109	-56.855675
1097.656250	-57.739632
1097.900391	-57.574387
1098.144531	-54.548183
1098.388672	-54.622692
1098.632813	-54.023041
1098.876953	-53.099304
1099.121094	-54.335697
1099.365234	-53.182880
1099.609375	-53.779999
1099.853516	-54.928726
1100.097656	-55.006771
1100.341797	-54.663662
1100.585938	-56.172298
1100.830078	-52.638603
1101.074219	-54.074989
1101.318359	-54.285938
1101.562500	-53.390202
1101.806641	-52.212875
1102.050781	-51.976009
1102.294922	-51.571442
1102.539063	-53.004410
1102.783203	-50.736950
1103.027344	-49.503479
1103.271484	-49.122017
1103.515625	-49.666462
1103.759766	-50.634434
1104.003906	-50.731792
1104.248047	-50.767189
1104.492188	-51.036419
1104.736328	-49.559425
1104.980469	-48.745361
1105.224609	-49.216129
1105.468750	-48.571857
1105.712891	-49.898129
1105.957031	-48.978191
1106.201172	-45.779049
1106.445313	-44.734192
1106.689453	-45.105267
1106.933594	-45.762459
1107.177734	-47.648582
1107.421875	-48.576046
1107.666016	-48.204235
1107.910156	-49.634426
1108.154297	-50.389877
1108.398438	-50.813847
1108.642578	-50.885696
1108.886719	-49.544178
1109.130859	-49.593578
1109.375000	-49.816887
1109.619141	-49.239044
1109.863281	-49.539135
1110.107422	-49.731628
1110.351563	-49.787254
1110.595703	-51.362007
1110.839844	-51.978886
1111.083984	-52.731098
1111.328125	-55.240627
1111.572266	-55.009495
1111.816406	-55.024551
1112.060547	-55.718273
1112.304688	-53.614010
1112.548828	-55.129196
1112.792969	-55.512032
1113.037109	-53.009529
1113.281250	-52.789368
1113.525391	-53.593525
1113.769531	-56.042801
1114.013672	-56.412666
1114.257813	-54.878578
1114.501953	-54.458855
1114.746094	-57.310501
1114.990234	-55.545647
1115.234375	-54.349861
1115.478516	-53.060642
1115.722656	-52.645828
1115.966797	-52.507984
1116.210938	-52.959087
1116.455078	-53.880829
1116.699219	-55.609890
1116.943359	-53.118927
1117.187500	-51.798889
1117.431641	-51.759533
1117.675781	-54.491123
1117.919922	-56.526489
1118.164063	-55.089287
1118.408203	-52.343647
1118.652344	-55.369263
1118.896484	-56.644318
1119.140625	-54.340923
1119.384766	-54.185139
1119.628906	-54.769661
1119.873047	-55.838848
1120.117188	-57.617138
1120.361328	-55.934258
1120.605469	-55.532974
1120.849609	-56.885578
1121.093750	-54.812275
1121.337891	-53.116768
1121.582031	-53.251484
1121.826172	-56.087559
1122.070313	-58.275204
1122.314453	-55.629772
1122.558594	-54.836487
1122.802734	-58.243637
1123.046875	-56.730865
1123.291016	-54.921562
1123.535156	-53.416199
1123.779297	-52.238243
1124.023438	-53.669922
1124.267578	-56.020809
1124.511719	-55.898781
1124.755859	-56.839607
1125.000000	-55.022339
1125.244141	-53.357281
1125.488281	-52.103405
1125.732422	-54.098392
1125.976563	-55.835739
1126.220703	-54.418358
1126.464844	-51.509148
1126.708984	-52.651539
1126.953125	-57.198204
1127.197266	-58.032986
1127.441406	-57.355801
1127.685547	-57.281784
1127.929688	-58.520973
1128.173828	-60.644249
1128.417969	-57.835739
1128.662109	-56.899944
1128.906250	-58.939510
1129.150391	-56.409580
1129.394531	-55.024437
1129.638672	-56.013172
1129.882813	-56.908730
1130.126953	-57.800907
1130.371094	-57.539803
1130.615234	-55.565544
1130.859375	-57.393715
1131.103516	-57.158154
1131.347656	-56.892418
1131.591797	-56.378971
1131.835938	-55.952156
1132.080078	-56.335789
1132.324219	-58.432816
1132.568359	-55.494461
1132.812500	-56.069134
1133.056641	-57.853855
1133.300781	-56.315792
1133.544922	-54.493149
1133.789063	-55.183353
1134.033203	-56.175144
1134.277344	-55.933853
1134.521484	-54.257092
1134.765625	-55.071064
1135.009766	-57.765789
1135.253906	-56.825466
1135.498047	-56.102074
1135.742188	-56.023201
1135.986328	-56.722317
1136.230469	-58.529293
1136.474609	-57.805744
1136.718750	-55.887177
1136.962891	-58.126366
1137.207031	-58.313305
1137.451172	-56.318172
1137.695313	-55.470360
1137.939453	-56.980000
1138.183594	-58.168266
1138.427734	-58.944447
1138.671875	-55.744774
1138.916016	-56.628220
1139.160156	-57.499504
1139.404297	-56.578903
1139.648438	-54.563526
1139.892578	-55.143116
1140.136719	-56.715588
1140.380859	-58.413952
1140.625000	-55.720367
1140.869141	-56.432209
1141.113281	-59.455898
1141.357422	-57.414986
1141.601563	-55.148556
1141.845703	-55.107105
1142.089844	-55.968853
1142.333984	-57.643173
1142.578125	-55.620064
1142.822266	-54.533192
1143.066406	-57.009663
1143.310547	-57.936802
1143.554688	-57.089485
1143.798828	-55.298470
1144.042969	-56.652325
1144.287109	-58.588760
1144.531250	-59.436501
1144.775391	-56.609241
1145.019531	-57.486732
1145.263672	-57.672623
1145.507813	-57.292545
1145.751953	-55.436054
1145.996094	-57.366390
1146.240234	-58.664204
1146.484375	-59.575851
1146.728516	-57.153900
1146.972656	-57.430180
1147.216797	-58.354607
1147.460938	-58.688255
1147.705078	-55.515469
1147.949219	-54.686897
1148.193359	-56.480919
1148.437500	-57.480301
1148.681641	-55.843575
1148.925781	-55.278812
1149.169922	-58.325718
1149.414063	-57.513538
1149.658203	-56.276661
1149.902344	-56.327522
1150.146484	-57.696842
1150.390625	-58.859314
1150.634766	-57.636902
1150.878906	-55.796574
1151.123047	-58.346832
1151.367188	-57.629498
1151.611328	-56.470100
1151.855469	-55.546097
1152.099609	-56.470131
1152.343750	-57.326580
1152.587891	-58.795971
1152.832031	-55.867210
1153.076172	-56.880016
1153.320313	-57.555637
1153.564453	-56.295185
1153.808594	-55.401688
1154.052734	-57.025486
1154.296875	-59.452770
1154.541016	-60.853191
1154.785156	-59.467548
1155.029297	-59.202106
1155.273438	-59.820538
1155.517578	-57.031494
1155.761719	-55.927784
1156.005859	-54.777943
1156.250000	-56.472885
1156.494141	-58.434177
1156.738281	-57.290726
1156.982422	-55.047611
1157.226563	-57.765938
1157.470703	-58.178036
1157.714844	-55.619171
1157.958984	-55.257938
1158.203125	-56.884266
1158.447266	-57.564690
1158.691406	-56.829544
1158.935547	-55.110912
1159.179688	-56.274036
1159.423828	-56.434429
1159.667969	-55.979393
1159.912109	-55.103748
1160.156250	-54.925591
1160.400391	-54.606228
1160.644531	-56.326618
1160.888672	-54.818146
1161.132813	-55.258190
1161.376953	-56.546959
1161.621094	-54.011986
1161.865234	-53.997387
1162.109375	-55.857166
1162.353516	-56.899334
1162.597656	-57.877987
1162.841797	-57.640083
1163.085938	-55.993851
1163.330078	-57.056610
1163.574219	-55.290386
1163.818359	-55.978081
1164.062500	-56.279224
1164.306641	-57.213947
1164.550781	-57.810680
1164.794922	-57.723827
1165.039063	-54.960602
1165.283203	-57.695557
1165.527344	-58.392292
1165.771484	-55.775150
1166.015625	-55.504475
1166.259766	-57.028305
1166.503906	-56.811569
1166.748047	-58.142750
1166.992188	-56.710938
1167.236328	-56.455872
1167.480469	-57.434551
1167.724609	-57.059250
1167.968750	-57.378418
1168.212891	-56.788166
1168.457031	-56.053577
1168.701172	-58.564785
1168.945313	-56.733772
1169.189453	-55.656643
1169.433594	-58.643021
1169.677734	-57.395947
1169.921875	-56.614902
1170.166016	-55.943451
1170.410156	-55.100319
1170.654297	-56.928928
1170.898438	-58.778786
1171.142578	-57.355637
1171.386719	-57.819859
1171.630859	-57.609932
1171.875000	-57.224922
1172.119141	-56.372269
1172.363281	-55.652809
1172.607422	-56.270649
1172.851563	-59.005600
1173.095703	-56.491535
1173.339844	-57.380032
1173.583984	-57.277431
1173.828125	-56.279560
1174.072266	-57.569973
1174.316406	-56.657150
1174.560547	-55.735722
1174.804688	-57.533554
1175.048828	-54.099117
1175.292969	-54.411488
1175.537109	-56.888981
1175.781250	-57.175156
1176.025391	-57.217850
1176.269531	-56.258884
1176.513672	-56.624340
1176.757813	-57.574276
1177.001953	-57.673878
1177.246094	-55.549870
1177.490234	-57.072365
1177.734375	-56.660439
1177.978516	-56.825527
1178.222656	-58.026066
1178.466797	-57.329418
1178.710938	-56.948269
1178.955078	-58.698727
1179.199219	-57.703831
1179.443359	-57.308113
1179.687500	-57.497807
1179.931641	-56.438328
1180.175781	-55.968235
1180.419922	-55.804020
1180.664063	-56.174667
1180.908203	-57.717960
1181.152344	-55.842400
1181.396484	-56.098164
1181.640625	-58.500111
1181.884766	-58.136547
1182.128906	-57.353100
1182.373047	-56.343334
1182.617188	-56.013546
1182.861328	-57.017780
1183.105469	-55.586918
1183.349609	-54.457207
1183.593750	-55.338638
1183.837891	-55.803192
1184.082031	-55.013073
1184.326172	-54.070442
1184.570313	-54.940628
1184.814453	-55.156349
1185.058594	-55.610802
1185.302734	-53.881443
1185.546875	-55.653427
1185.791016	-56.873695
1186.035156	-54.919106
1186.279297	-54.225193
1186.523438	-54.904308
1186.767578	-55.843761
1187.011719	-56.226727
1187.255859	-54.496918
1187.500000	-55.604523
1187.744141	-57.734444
1187.988281	-57.446747
1188.232422	-56.067272
1188.476563	-55.257206
1188.720703	-56.207848
1188.964844	-56.354443
1189.208984	-55.299515
1189.453125	-55.179844
1189.697266	-58.597179
1189.941406	-57.307472
1190.185547	-55.987141
1190.429688	-56.359653
1190.673828	-56.213921
1190.917969	-55.414101
1191.162109	-53.912148
1191.406250	-53.692139
1191.650391	-55.850815
1191.894531	-57.560532
1192.138672	-56.794769
1192.382813	-54.793121
1192.626953	-54.082775
1192.871094	-55.160931
1193.115234	-58.698132
1193.359375	-55.326935
1193.603516	-57.119377
1193.847656	-57.506901
1194.091797	-55.748161
1194.335938	-56.329636
1194.580078	-57.241711
1194.824219	-57.783451
1195.068359	-58.125904
1195.312500	-56.341934
1195.556641	-57.451458
1195.800781	-57.985516
1196.044922	-56.848244
1196.289063	-56.795071
1196.533203	-54.824989
1196.777344	-54.241489
1197.021484	-56.853550
1197.265625	-58.391907
1197.509766	-56.508713
1197.753906	-59.293400
1197.998047	-58.943733
1198.242188	-56.993336
1198.486328	-57.248867
1198.730469	-56.947227
1198.974609	-56.991379
1199.218750	-57.081165
1199.462891	-56.351254
1199.707031	-58.699703
1199.951172	-58.254242
1200.195313	-56.754761
1200.439453	-56.221497
1200.683594	-55.896156
1200.927734	-56.433098
1201.171875	-59.031792
1201.416016	-55.996838
1201.660156	-56.186489
1201.904297	-56.902596
1202.148438	-54.473244
1202.392578	-55.810947
1202.636719	-56.004799
1202.880859	-55.658585
1203.125000	-57.353142
1203.369141	-55.636585
1203.613281	-55.512169
1203.857422	-57.441727
1204.101563	-57.744068
1204.345703	-56.802788
1204.589844	-55.051651
1204.833984	-54.426018
1205.078125	-56.423424
1205.322266	-58.557549
1205.566406	-55.614456
1205.810547	-58.134327
1206.054688	-58.041519
1206.298828	-57.150776
1206.542969	-57.424862
1206.787109	-55.729885
1207.031250	-55.670464
1207.275391	-58.362946
1207.519531	-56.907608
1207.763672	-57.742435
1208.007813	-58.793285
1208.251953	-57.370422
1208.496094	-56.314781
1208.740234	-55.158257
1208.984375	-54.935001
1209.228516	-58.485218
1209.472656	-57.773335
1209.716797	-56.933804
1209.960938	-60.009357
1210.205078	-57.063053
1210.449219	-57.029324
1210.693359	-57.568394
1210.937500	-55.197681
1211.181641	-57.239685
1211.425781	-58.027748
1211.669922	-57.461040
1211.914063	-58.460636
1212.158203	-57.646294
1212.402344	-56.892818
1212.646484	-57.106739
1212.890625	-55.744190
1213.134766	-56.593445
1213.378906	-58.295219
1213.623047	-56.157524
1213.867188	-57.362442
1214.111328	-58.023533
1214.355469	-56.189205
1214.599609	-56.449841
1214.843750	-55.997593
1215.087891	-56.008358
1215.332031	-57.571770
1215.576172	-56.164921
1215.820313	-56.425945
1216.064453	-56.479595
1216.308594	-55.220726
1216.552734	-56.018196
1216.796875	-54.862835
1217.041016	-54.766975
1217.285156	-55.393520
1217.529297	-54.330807
1217.773438	-53.208149
1218.017578	-54.062424
1218.261719	-53.898018
1218.505859	-53.863163
1218.750000	-55.737972
1218.994141	-54.815319
1219.238281	-55.417854
1219.482422	-56.766163
1219.726563	-56.696953
1219.970703	-58.867741
1220.214844	-57.509521
1220.458984	-55.757370
1220.703125	-56.662971
1220.947266	-55.376102
