Frequency (Hz)	Level (dB)
3250.976563	-46.701515
3251.220703	-47.454567
3251.464844	-48.486858
3251.708984	-48.300716
3251.953125	-48.244347
3252.197266	-48.579872
3252.441406	-48.820755
3252.685547	-48.938290
3252.929688	-48.740250
3253.173828	-48.706764
3253.417969	-48.817089
3253.662109	-48.451294
3253.906250	-47.495079
3254.150391	-46.422195
3254.394531	-45.649811
3254.638672	-45.065189
3254.882813	-44.913124
3255.126953	-45.873058
3255.371094	-47.355251
3255.615234	-47.835335
3255.859375	-47.646572
3256.103516	-47.889679
3256.347656	-48.480976
3256.591797	-48.237625
3256.835938	-47.388805
3257.080078	-47.498985
3257.324219	-48.395016
3257.568359	-49.208782
3257.812500	-49.896702
3258.056641	-50.147015
3258.300781	-49.586315
3258.544922	-48.748032
3258.789063	-49.020344
3259.033203	-50.327385
3259.277344	-50.925526
3259.521484	-50.480011
3259.765625	-49.413876
3260.009766	-48.186710
3260.253906	-47.479763
3260.498047	-47.175007
3260.742188	-47.202881
3260.986328	-47.779915
3261.230469	-48.324799
3261.474609	-48.630817
3261.718750	-49.275112
3261.962891	-49.990452
3262.207031	-49.753925
3262.451172	-48.632385
3262.695313	-48.027065
3262.939453	-48.016491
3263.183594	-47.882351
3263.427734	-47.871822
3263.671875	-48.002338
3263.916016	-48.301941
3264.160156	-48.674782
3264.404297	-48.906914
3264.648438	-49.389400
3264.892578	-50.061760
3265.136719	-50.377373
3265.380859	-50.154625
3265.625000	-49.017994
3265.869141	-48.425495
3266.113281	-48.996620
3266.357422	-49.152885
3266.601563	-48.745995
3266.845703	-49.067917
3267.089844	-49.493946
3267.333984	-49.734245
3267.578125	-50.009418
3267.822266	-50.075588
3268.066406	-49.734188
3268.310547	-49.412266
3268.554688	-49.215225
3268.798828	-48.991257
3269.042969	-49.220039
3269.287109	-49.489616
3269.531250	-49.516399
3269.775391	-49.656826
3270.019531	-49.714985
3270.263672	-49.350376
3270.507813	-48.926308
3270.751953	-49.017426
3270.996094	-49.544189
3271.240234	-49.623135
3271.484375	-49.191944
3271.728516	-49.419449
3271.972656	-49.728764
3272.216797	-49.188072
3272.460938	-48.844105
3272.705078	-48.675079
3272.949219	-48.370781
3273.193359	-48.620647
3273.437500	-49.745426
3273.681641	-50.952183
3273.925781	-50.907761
3274.169922	-50.419773
3274.414063	-50.184860
3274.658203	-49.309223
3274.902344	-48.452175
3275.146484	-48.593876
3275.390625	-49.444370
3275.634766	-49.247734
3275.878906	-48.200222
3276.123047	-48.014023
3276.367188	-48.624748
3276.611328	-49.283245
3276.855469	-49.826920
3277.099609	-50.501217
3277.343750	-50.676075
3277.587891	-50.489620
3277.832031	-50.531296
3278.076172	-50.180614
3278.320313	-49.246780
3278.564453	-48.527405
3278.808594	-48.249001
3279.052734	-48.590897
3279.296875	-49.172882
3279.541016	-49.318371
3279.785156	-49.257698
3280.029297	-49.511875
3280.273438	-50.100872
3280.517578	-50.368225
3280.761719	-49.855957
3281.005859	-49.105637
3281.250000	-48.818375
3281.494141	-48.887188
3281.738281	-48.808552
3281.982422	-48.910561
3282.226563	-49.460701
3282.470703	-49.888397
3282.714844	-49.978714
3282.958984	-49.727268
3283.203125	-49.544888
3283.447266	-50.157066
3283.691406	-49.787056
3283.935547	-48.309372
3284.179688	-47.492535
3284.423828	-47.155567
3284.667969	-47.044662
3284.912109	-47.703583
3285.156250	-49.117050
3285.400391	-49.733990
3285.644531	-49.314957
3285.888672	-49.465988
3286.132813	-50.136890
3286.376953	-50.884850
3286.621094	-50.864128
3286.865234	-50.335205
3287.109375	-50.217945
3287.353516	-50.464195
3287.597656	-50.391457
3287.841797	-49.689056
3288.085938	-49.694534
3288.330078	-50.332409
3288.574219	-49.969044
3288.818359	-49.316475
3289.062500	-49.434383
3289.306641	-50.422565
3289.550781	-50.588955
3289.794922	-49.437389
3290.039063	-48.960880
3290.283203	-49.085972
3290.527344	-49.362598
3290.771484	-50.313610
3291.015625	-51.703888
3291.259766	-51.461723
3291.503906	-50.255005
3291.748047	-49.957359
3291.992188	-50.270313
3292.236328	-51.074013
3292.480469	-51.961472
3292.724609	-51.605942
3292.968750	-50.534870
3293.212891	-50.178516
3293.457031	-50.668736
3293.701172	-51.192158
3293.945313	-51.142754
3294.189453	-50.861202
3294.433594	-50.117817
3294.677734	-49.110138
3294.921875	-48.862629
3295.166016	-49.451954
3295.410156	-50.060795
3295.654297	-50.185322
3295.898438	-50.037964
3296.142578	-49.555454
3296.386719	-49.489498
3296.630859	-50.051453
3296.875000	-50.527111
3297.119141	-50.974491
3297.363281	-51.132313
3297.607422	-50.780617
3297.851563	-50.349373
3298.095703	-50.001404
3298.339844	-49.790291
3298.583984	-49.570343
3298.828125	-49.733074
3299.072266	-50.107208
3299.316406	-49.965908
3299.560547	-49.721149
3299.804688	-49.751694
3300.048828	-49.927986
3300.292969	-50.007843
3300.537109	-49.833275
3300.781250	-50.135666
3301.025391	-50.731846
3301.269531	-50.609665
3301.513672	-50.685593
3301.757813	-50.561577
3302.001953	-49.430149
3302.246094	-48.740578
3302.490234	-48.695591
3302.734375	-48.695438
3302.978516	-48.910542
3303.222656	-49.477047
3303.466797	-49.863293
3303.710938	-49.685535
3303.955078	-49.972980
3304.199219	-50.579922
3304.443359	-50.640213
3304.687500	-50.539406
3304.931641	-50.346092
3305.175781	-50.130943
3305.419922	-49.599613
3305.664063	-49.028351
3305.908203	-48.848392
3306.152344	-49.177509
3306.396484	-49.814709
3306.640625	-50.384090
3306.884766	-50.895882
3307.128906	-50.965176
3307.373047	-50.515228
3307.617188	-50.094799
3307.861328	-50.072601
3308.105469	-50.149857
3308.349609	-49.704304
3308.593750	-49.429050
3308.837891	-50.009796
3309.082031	-50.145901
3309.326172	-49.411621
3309.570313	-49.479202
3309.814453	-50.533840
3310.058594	-51.288017
3310.302734	-50.804527
3310.546875	-49.867771
3310.791016	-49.501167
3311.035156	-49.619743
3311.279297	-49.567257
3311.523438	-49.558849
3311.767578	-49.808048
3312.011719	-50.421101
3312.255859	-50.825630
3312.500000	-50.592373
3312.744141	-50.663422
3312.988281	-50.462494
3313.232422	-49.756802
3313.476563	-49.472248
3313.720703	-49.728466
3313.964844	-50.189693
3314.208984	-50.387978
3314.453125	-50.422394
3314.697266	-50.522339
3314.941406	-50.012142
3315.185547	-49.453217
3315.429688	-49.378830
3315.673828	-49.641289
3315.917969	-49.946251
3316.162109	-49.823669
3316.406250	-49.709961
3316.650391	-49.696991
3316.894531	-49.526604
3317.138672	-49.329128
3317.382813	-49.469460
3317.626953	-49.682213
3317.871094	-49.505466
3318.115234	-49.379623
3318.359375	-49.952862
3318.603516	-50.637177
3318.847656	-50.394421
3319.091797	-50.099331
3319.335938	-49.789063
3319.580078	-49.593662
3319.824219	-49.892918
3320.068359	-49.947552
3320.312500	-49.770943
3320.556641	-49.632687
3320.800781	-49.334465
3321.044922	-49.260769
3321.289063	-49.573807
3321.533203	-49.896938
3321.777344	-50.006657
3322.021484	-49.719646
3322.265625	-49.260216
3322.509766	-48.729279
3322.753906	-48.139263
3322.998047	-48.244648
3323.242188	-49.524719
3323.486328	-50.886486
3323.730469	-50.900509
3323.974609	-50.464493
3324.218750	-50.928219
3324.462891	-51.577538
3324.707031	-51.080441
3324.951172	-50.264618
3325.195313	-49.671383
3325.439453	-49.295513
3325.683594	-49.405186
3325.927734	-50.074108
3326.171875	-50.509552
3326.416016	-49.920097
3326.660156	-48.913136
3326.904297	-48.634953
3327.148438	-49.225624
3327.392578	-49.929760
3327.636719	-50.051777
3327.880859	-49.726116
3328.125000	-49.470596
3328.369141	-48.924931
3328.613281	-48.466843
3328.857422	-49.013397
3329.101563	-49.837925
3329.345703	-50.079094
3329.589844	-50.320957
3329.833984	-50.849476
3330.078125	-50.899651
3330.322266	-49.704166
3330.566406	-48.246876
3330.810547	-47.894333
3331.054688	-48.648426
3331.298828	-49.804527
3331.542969	-50.697376
3331.787109	-50.941936
3332.031250	-49.656826
3332.275391	-48.256149
3332.519531	-48.017269
3332.763672	-49.143887
3333.007813	-50.739944
3333.251953	-50.896694
3333.496094	-50.089817
3333.740234	-49.510326
3333.984375	-49.100739
3334.228516	-48.583168
3334.472656	-48.033806
3334.716797	-48.122444
3334.960938	-48.929222
3335.205078	-49.827988
3335.449219	-50.723507
3335.693359	-51.055046
3335.937500	-50.569649
3336.181641	-49.539818
3336.425781	-48.867538
3336.669922	-49.155632
3336.914063	-49.368580
3337.158203	-48.975529
3337.402344	-48.843502
3337.646484	-48.899990
3337.890625	-48.522511
3338.134766	-47.800404
3338.378906	-47.496708
3338.623047	-47.956219
3338.867188	-48.563324
3339.111328	-48.406513
3339.355469	-47.954906
3339.599609	-47.614265
3339.843750	-47.167900
3340.087891	-46.781441
3340.332031	-47.071602
3340.576172	-48.239117
3340.820313	-49.290726
3341.064453	-49.214695
3341.308594	-48.999798
3341.552734	-49.194424
3341.796875	-49.230453
3342.041016	-48.543503
3342.285156	-47.661274
3342.529297	-47.191513
3342.773438	-47.358570
3343.017578	-47.839577
3343.261719	-48.390598
3343.505859	-48.951588
3343.750000	-48.713917
3343.994141	-48.279514
3344.238281	-48.722511
3344.482422	-49.161491
3344.726563	-48.655632
3344.970703	-48.052387
3345.214844	-47.814873
3345.458984	-47.595291
3345.703125	-46.988834
3345.947266	-46.271103
3346.191406	-46.117062
3346.435547	-46.557720
3346.679688	-46.941101
3346.923828	-47.135429
3347.167969	-47.679546
3347.412109	-48.595505
3347.656250	-48.540131
3347.900391	-47.557999
3348.144531	-46.826553
3348.388672	-46.596653
3348.632813	-46.697975
3348.876953	-46.879742
3349.121094	-47.219666
3349.365234	-47.950523
3349.609375	-48.020439
3349.853516	-47.452309
3350.097656	-47.242538
3350.341797	-47.465958
3350.585938	-47.354401
3350.830078	-46.775566
3351.074219	-46.842106
3351.318359	-47.558086
3351.562500	-47.203602
3351.806641	-46.378727
3352.050781	-46.408974
3352.294922	-47.074459
3352.539063	-47.459629
3352.783203	-47.201519
3353.027344	-47.397160
3353.271484	-48.316696
3353.515625	-48.112659
3353.759766	-47.316574
3354.003906	-47.435616
3354.248047	-47.874447
3354.492188	-47.574631
3354.736328	-46.783077
3354.980469	-47.082836
3355.224609	-48.810894
3355.468750	-49.017651
3355.712891	-47.961536
3355.957031	-47.622929
3356.201172	-47.681908
3356.445313	-46.920303
3356.689453	-45.625744
3356.933594	-45.284870
3357.177734	-46.120007
3357.421875	-46.736366
3357.666016	-46.647873
3357.910156	-46.542965
3358.154297	-47.131535
3358.398438	-47.244926
3358.642578	-45.927925
3358.886719	-45.381241
3359.130859	-46.524876
3359.375000	-47.920090
3359.619141	-47.447601
3359.863281	-46.406433
3360.107422	-46.190102
3360.351563	-46.135719
3360.595703	-45.912643
3360.839844	-46.158154
3361.083984	-47.054310
3361.328125	-48.059689
3361.572266	-48.444435
3361.816406	-48.189793
3362.060547	-47.537331
3362.304688	-46.737175
3362.548828	-46.239902
3362.792969	-46.199863
3363.037109	-46.773537
3363.281250	-47.360123
3363.525391	-47.309444
3363.769531	-46.975094
3364.013672	-46.686928
3364.257813	-46.138615
3364.501953	-45.863403
3364.746094	-46.515202
3364.990234	-47.634567
3365.234375	-48.267990
3365.478516	-48.270420
3365.722656	-48.077820
3365.966797	-47.668648
3366.210938	-46.966354
3366.455078	-46.268623
3366.699219	-46.286339
3366.943359	-47.106026
3367.187500	-47.716831
3367.431641	-47.975964
3367.675781	-48.516479
3367.919922	-48.406757
3368.164063	-46.932564
3368.408203	-45.718006
3368.652344	-45.726799
3368.896484	-46.433189
3369.140625	-46.861107
3369.384766	-47.348244
3369.628906	-48.073395
3369.873047	-48.203613
3370.117188	-47.169544
3370.361328	-45.896263
3370.605469	-45.563934
3370.849609	-46.276161
3371.093750	-47.163414
3371.337891	-47.386471
3371.582031	-47.548164
3371.826172	-47.658115
3372.070313	-47.326035
3372.314453	-46.755322
3372.558594	-46.530701
3372.802734	-47.123737
3373.046875	-47.755409
3373.291016	-47.919422
3373.535156	-48.093441
3373.779297	-47.871212
3374.023438	-46.682995
3374.267578	-46.033871
3374.511719	-46.671581
3374.755859	-47.710621
3375.000000	-48.308128
3375.244141	-48.500183
3375.488281	-48.451279
3375.732422	-47.872456
3375.976563	-47.011463
3376.220703	-46.551605
3376.464844	-46.578091
3376.708984	-46.983910
3376.953125	-47.695583
3377.197266	-48.653797
3377.441406	-49.222458
3377.685547	-48.760231
3377.929688	-48.259499
3378.173828	-47.794575
3378.417969	-47.399124
3378.662109	-47.405289
3378.906250	-47.803417
3379.150391	-48.487709
3379.394531	-49.223488
3379.638672	-49.450191
3379.882813	-49.020668
3380.126953	-48.535511
3380.371094	-47.964130
3380.615234	-47.687866
3380.859375	-48.084110
3381.103516	-49.009743
3381.347656	-49.321308
3381.591797	-48.774727
3381.835938	-48.303642
3382.080078	-48.060543
3382.324219	-48.287048
3382.568359	-49.116917
3382.812500	-49.783474
3383.056641	-49.258469
3383.300781	-48.244774
3383.544922	-47.719173
3383.789063	-47.801754
3384.033203	-48.665279
3384.277344	-49.914833
3384.521484	-50.458874
3384.765625	-50.517498
3385.009766	-50.361176
3385.253906	-50.484959
3385.498047	-49.882675
3385.742188	-49.042545
3385.986328	-49.021645
3386.230469	-49.164223
3386.474609	-49.283424
3386.718750	-49.982853
3386.962891	-50.659740
3387.207031	-50.911446
3387.451172	-50.463833
3387.695313	-50.299007
3387.939453	-50.281429
3388.183594	-49.833904
3388.427734	-49.625427
3388.671875	-49.770325
3388.916016	-49.894703
3389.160156	-50.304813
3389.404297	-50.698387
3389.648438	-50.468948
3389.892578	-50.131680
3390.136719	-49.974831
3390.380859	-49.959633
3390.625000	-49.508427
3390.869141	-48.947536
3391.113281	-49.188778
3391.357422	-49.768875
3391.601563	-50.180546
3391.845703	-50.178909
3392.089844	-50.082184
3392.333984	-50.433441
3392.578125	-50.740227
3392.822266	-50.177135
3393.066406	-49.806648
3393.310547	-50.095425
3393.554688	-50.452137
3393.798828	-50.146622
3394.042969	-49.969086
3394.287109	-49.826637
3394.531250	-48.672085
3394.775391	-47.471252
3395.019531	-47.231186
3395.263672	-47.834774
3395.507813	-48.719296
3395.751953	-48.899380
3395.996094	-49.028687
3396.240234	-49.310410
3396.484375	-48.703129
3396.728516	-48.415970
3396.972656	-49.063713
3397.216797	-49.653175
3397.460938	-49.876919
3397.705078	-49.658161
3397.949219	-49.560535
3398.193359	-49.855900
3398.437500	-50.001320
3398.681641	-49.273575
3398.925781	-48.960167
3399.169922	-49.339291
3399.414063	-49.770920
3399.658203	-49.814991
3399.902344	-49.587048
3400.146484	-49.088070
3400.390625	-48.586159
3400.634766	-48.825672
3400.878906	-49.322811
3401.123047	-49.257164
3401.367188	-49.003666
3401.611328	-48.290024
3401.855469	-48.178200
3402.099609	-48.285629
3402.343750	-48.216873
3402.587891	-48.712795
3402.832031	-49.365864
3403.076172	-49.664234
3403.320313	-49.580257
3403.564453	-49.481033
3403.808594	-49.215664
3404.052734	-48.463917
3404.296875	-47.837463
3404.541016	-47.800972
3404.785156	-48.755436
3405.029297	-49.881756
3405.273438	-50.229713
3405.517578	-49.906597
3405.761719	-49.544746
3406.005859	-49.373363
3406.250000	-48.922058
3406.494141	-48.917458
3406.738281	-49.577808
3406.982422	-49.705112
3407.226563	-49.100849
3407.470703	-48.249039
3407.714844	-48.151409
3407.958984	-48.102955
3408.203125	-47.530590
3408.447266	-47.806633
3408.691406	-49.062950
3408.935547	-49.748272
3409.179688	-49.300735
3409.423828	-48.668381
3409.667969	-48.223465
3409.912109	-48.232841
3410.156250	-48.622227
3410.400391	-49.035278
3410.644531	-49.434391
3410.888672	-49.175087
3411.132813	-48.529896
3411.376953	-48.516499
3411.621094	-49.123009
3411.865234	-49.195377
3412.109375	-48.530418
3412.353516	-48.084766
3412.597656	-48.143002
3412.841797	-48.555389
3413.085938	-49.113503
3413.330078	-49.470741
3413.574219	-49.276932
3413.818359	-48.386562
3414.062500	-47.229794
3414.306641	-47.036949
3414.550781	-48.045895
3414.794922	-49.382019
3415.039063	-49.624729
3415.283203	-48.943913
3415.527344	-48.432938
3415.771484	-47.780479
3416.015625	-47.133900
3416.259766	-47.281315
3416.503906	-48.062302
3416.748047	-48.535709
3416.992188	-48.848480
3417.236328	-48.926266
3417.480469	-48.524784
3417.724609	-47.900707
3417.968750	-47.294689
3418.212891	-47.406151
3418.457031	-47.906685
3418.701172	-48.316498
3418.945313	-48.402378
3419.189453	-48.353317
3419.433594	-48.419994
3419.677734	-47.926128
3419.921875	-47.188473
3420.166016	-47.104225
3420.410156	-47.378006
3420.654297	-47.327354
3420.898438	-47.207073
3421.142578	-47.548283
3421.386719	-47.618511
3421.630859	-47.111084
3421.875000	-47.216049
3422.119141	-48.160839
3422.363281	-48.841557
3422.607422	-48.675529
3422.851563	-48.174870
3423.095703	-48.358761
3423.339844	-48.729588
3423.583984	-48.312386
3423.828125	-47.675617
3424.072266	-47.350868
